no,cert_type,level,subject,domain_area,q_type,item_purpose,difficulty,content,option_a,option_b,option_c,option_d,correct_answer,points,explanation,source_ref,shuffle_exempt,review_status,review_comment,version,created_by,created_date
160,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,medium,팀장이 요청한 안내문을 실제로 읽는 사람은 신입 직원들이다. 가장 적절한 조치는?,요청자인 팀장 취향에 맞춰 AI가 만들게 한다,실제 사용자(신입)의 이해 수준에 맞춰 요구를 정의한다,요청자가 시켰으니 실제 사용자에 대한 고려 없이 그대로 만든다,사용자 수준은 AI가 알아서 맞추게 둔다,,1,정답 근거 요청자와 실사용자가 다를 때는 실제 사용자의 니즈·수준에 맞춰야 한다. 보기 오답/정답 분석 A 오답. 실제 독자가 아닌 요청자 취향에 맞추면 빗나간다. B 정답. 요청자와 실사용자가 다를 때는 실제 사용자의 니즈·수준에 맞춰야 한다. C 오답. 사용자 무시는 산출물 효과를 떨어뜨린다. D 오답. 사용자 정의는 사람이 할 요구 정의다. 실무 포인트: 요청자와 사용자가 다르면 실사용자에 맞춘다. 변별 의도: 요청자 취향만 보는 사람과 사용자 니즈를 정의하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0030,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
161,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,medium,“경쟁사보다 나은 제안서를 만들어줘”라는 요청에 ‘나음’의 기준이 없다. 가장 적절한 조치는?,‘나은’의 기준을 AI가 알아서 정해 제안서를 작성하게 한다,경쟁사보다 분량을 늘리면 나은 것이라고 본다,무엇을 기준으로 ‘나은’지 비교 항목을 먼저 정한다,기준 없이 일단 좋게 써 보고 비교한다,,1,정답 근거 비교 기준(가격·기능·납기 등)을 정해야 ‘낫다’를 판단·작성할 수 있다. 보기 오답/정답 분석 A 오답. 비교 기준 설정은 요구 정의의 핵심이다. B 오답. 분량은 ‘나음’의 기준이 아니다. C 정답. 비교 기준(가격·기능·납기 등)을 정해야 ‘낫다’를 판단·작성할 수 있다. D 오답. 기준 없는 작성은 평가가 흔들린다. 실무 포인트: 비교 과제는 비교 기준을 먼저 정한다. 변별 의도: 기준을 위임·가정하는 사람과 정의하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0031,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
162,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,medium,요청이 “알림 기능·대시보드·자동 리포트를 넣어줘”처럼 기능 나열로만 왔다. 가장 적절한 조치는?,나열된 기능을 AI가 모두 그대로 구현 설계하게 맡긴다,요청한 기능이니 목적 없이 그대로 다 반영한다,기능이 많으니 가장 쉬운 것부터 임의로 넣는다,각 기능이 해결하려는 실제 문제를 먼저 확인한다,,1,정답 근거 기능 나열은 수단이므로 그 기능이 풀려는 문제를 확인해야 진짜 요구가 보인다. 보기 오답/정답 분석 A 오답. 문제 확인 없이 기능부터 넣으면 불필요할 수 있다. B 오답. 기능을 요구로 오해한 채 진행하는 것이다. C 오답. 임의 선택은 핵심 문제를 놓친다. D 정답. 기능 나열은 수단이므로 그 기능이 풀려는 문제를 확인해야 진짜 요구가 보인다. 실무 포인트: 기능 나열은 그 뒤의 ‘문제’를 확인한다. 변별 의도: 기능부터 구현하는 사람과 문제를 확인하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0032,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
163,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,medium,분석 과제를 정의하며 ‘무엇을 다룰지’만 정하고 ‘무엇을 안 다룰지’는 정하지 않았다. 가장 적절한 보완은?,다루지 않을 범위(제외 항목)도 함께 명시한다,제외는 AI가 알아서 판단해 빼고 진행하게 둔다,다룰 것만 정하면 되니 제외는 따지지 않는다,필요하면 나중에 빼면 되니 일단 다 포함한다,,1,정답 근거 제외 범위를 명시해야 과제가 무한정 커지지 않고 초점이 유지된다. 보기 오답/정답 분석 A 정답. 제외 범위를 명시해야 과제가 무한정 커지지 않고 초점이 유지된다. B 오답. 제외 범위 결정도 사람이 정의할 부분이다. C 오답. 제외 미정은 범위가 무한정 늘게 한다. D 오답. 사후 축소는 재작업을 늘린다. 실무 포인트: 과제 정의엔 제외 범위도 함께 명시한다. 변별 의도: 제외를 위임·생략하는 사람과 명시하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0033,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
164,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,medium,“고객은 가격 때문에 떠난다”는 가정 위에 과제를 정의하려 한다. 가장 적절한 조치는?,가정이 그럴듯하니 검증 없이 그 위에서 과제를 정의한다,가정의 사실 여부 판단을 AI에게 맡겨 처리하게 한다,핵심 가정이 사실인지 검증할 계획을 먼저 세운다,가정은 보통 맞으니 그대로 두고 진행한다,,1,정답 근거 검증되지 않은 가정 위의 과제는 방향이 틀릴 수 있으므로 가정을 먼저 검증해야 한다. 보기 오답/정답 분석 A 오답. 미검증 가정은 과제 전체를 빗나가게 한다. B 오답. 가정 검증은 자료로 사람이 확인할 일이다. C 정답. 검증되지 않은 가정 위의 과제는 방향이 틀릴 수 있으므로 가정을 먼저 검증해야 한다. D 오답. 검증 없는 가정 의존은 위험하다. 실무 포인트: 과제의 핵심 가정은 먼저 검증한다. 변별 의도: 가정을 믿고 가는 사람과 검증하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0034,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
165,AXIS,L2,업무문제 정의·요구사항 재구성,업무흐름 설계형,업무흐름 설계형,tool_use,medium,요구가 자주 바뀌는 과제의 작업 흐름을 설계하려 한다. 가장 적절한 구성은?,중간 요구 확인 없이 AI가 처음 요구대로 끝까지 완성하게 한다,초안 후 요구 확인·조정 단계를 중간에 두는 흐름으로 짠다,요구가 바뀔 때마다 처음부터 전부 다시 만든다,바뀌는 요구는 마지막에 한꺼번에 반영한다,,1,정답 근거 요구가 변하는 과제는 중간 확인·조정 지점을 둬 방향 이탈을 조기에 잡아야 한다. 보기 오답/정답 분석 A 오답. 중간 확인 없는 흐름은 변경을 늦게 반영한다. B 정답. 요구가 변하는 과제는 중간 확인·조정 지점을 둬 방향 이탈을 조기에 잡아야 한다. C 오답. 확인 단계 없는 전면 재작업은 비효율적이다. D 오답. 막판 일괄 반영은 큰 수정 부담을 만든다. 실무 포인트: 변하는 요구는 중간 확인·조정 단계를 둔다. 변별 의도: 끝까지 직진하는 사람과 확인 루프를 설계하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0035,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
166,AXIS,L2,업무문제 정의·요구사항 재구성,업무흐름 설계형,업무흐름 설계형,tool_use,medium,여러 단계로 된 기획 과제의 흐름을 설계하려 한다. 가장 적절한 구성은?,중간 산출물 없이 AI가 최종 결과만 한 번에 내게 한다,중간 결과는 필요 없으니 결과만 보고 판단한다,산출물은 AI가 알아서 정하게 두고 진행한다,단계마다 확인 가능한 중간 산출물을 정의한다,,1,정답 근거 단계별 중간 산출물을 정의해야 진행 상황을 점검하고 방향을 잡을 수 있다. 보기 오답/정답 분석 A 오답. 중간 점검이 없으면 막판에야 오류를 발견한다. B 오답. 중간 산출물 부재는 조기 점검을 막는다. C 오답. 산출물 정의는 흐름 설계의 핵심이다. D 정답. 단계별 중간 산출물을 정의해야 진행 상황을 점검하고 방향을 잡을 수 있다. 실무 포인트: 과제 흐름엔 단계별 중간 산출물을 정의한다. 변별 의도: 결과만 받는 사람과 중간 산출물을 설계하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0036,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
167,AXIS,L2,업무문제 정의·요구사항 재구성,업무흐름 설계형,업무흐름 설계형,tool_use,medium,여러 사람이 관여하는 과제 흐름을 설계하려 한다. 가장 적절한 구성은?,단계별 검토자와 확정 책임자를 흐름에 지정한다,검토자 지정 없이 AI 결과를 그대로 다음 단계로 넘긴다,책임자는 마지막에 한 명만 두면 된다고 본다,관여자가 많으니 검토는 생략하고 빠르게 진행한다,,1,정답 근거 관여자가 많을수록 단계별 검토자·확정 책임자를 지정해야 책임과 품질이 분명해진다. 보기 오답/정답 분석 A 정답. 관여자가 많을수록 단계별 검토자·확정 책임자를 지정해야 책임과 품질이 분명해진다. B 오답. 검토자 부재는 오류를 그대로 전파한다. C 오답. 단계별 검토 없이는 후반 부담이 커진다. D 오답. 검토 생략은 품질·책임 공백을 만든다. 실무 포인트: 여러 사람이 관여하면 단계별 검토자를 지정한다. 변별 의도: 검토자를 빼는 사람과 책임 지점을 설계하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0037,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
168,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,easy,"업무 요청을 받았을 때, 요구를 명확히 하기 위해 기본적으로 물어야 할 것은?",목적은 따로 묻지 말고 곧바로 AI로 결과부터 만든다,이 일을 ‘왜·무엇을 위해’ 하는지 목적을 묻는다,형식만 물어보고 목적은 묻지 않는다,목적은 AI가 알아서 파악하게 둔다,,1,정답 근거 요구를 명확히 하려면 목적(왜·무엇을 위해)을 먼저 확인하는 것이 기본이다. 보기 오답/정답 분석 A 오답. 목적 확인 없이 만들면 빗나가기 쉽다. B 정답. 요구를 명확히 하려면 목적(왜·무엇을 위해)을 먼저 확인하는 것이 기본이다. C 오답. 형식보다 목적이 먼저다. D 오답. 목적 확인은 사람이 할 일이다. 실무 포인트: 요청은 목적(왜·무엇을 위해)부터 확인한다. 변별 의도: 바로 만드는 사람과 목적을 묻는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0038,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
169,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,easy,"AI에 작업을 맡기기 전, 산출물 측면에서 기본적으로 정해야 할 것은?",산출물은 AI가 알아서 정하게 둔다,형태는 상관없으니 내용만 맞으면 된다고 본다,어떤 형태의 결과물을 원하는지 합의한다,결과를 받아본 뒤 형태를 정한다,,1,정답 근거 작업 전 원하는 산출물 형태를 합의해야 결과가 빗나가지 않는다. 보기 오답/정답 분석 A 오답. 산출물 형태는 사람이 정의할 요구다. B 오답. 용도에 맞는 형태도 요구의 일부다. C 정답. 작업 전 원하는 산출물 형태를 합의해야 결과가 빗나가지 않는다. D 오답. 사전 합의가 재작업을 줄인다. 실무 포인트: 작업 전 원하는 산출물 형태를 합의한다. 변별 의도: 형태를 위임하는 사람과 합의하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0039,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
170,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,easy,"여러 가지가 섞인 큰 요청을 받았을 때, 기본적으로 할 일은?",나누지 말고 AI에 통째로 한 번에 맡긴다,가장 쉬운 부분만 골라 처리한다,큰 요청이니 그대로 한 번에 진행한다,요청을 다룰 수 있는 작은 단위로 나눈다,,1,정답 근거 큰 요청은 다룰 수 있는 단위로 나눠야 명확히 처리할 수 있다. 보기 오답/정답 분석 A 오답. 통째로 맡기면 각 부분의 품질이 떨어진다. B 오답. 임의 선택은 핵심을 놓친다. C 오답. 분해 없이는 관리가 어렵다. D 정답. 큰 요청은 다룰 수 있는 단위로 나눠야 명확히 처리할 수 있다. 실무 포인트: 큰 요청은 다룰 수 있는 단위로 나눈다. 변별 의도: 통째로 맡기는 사람과 단위로 나누는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0040,False,approved,import:AXIS_L2_객관식_업무문제정의_2차20문항_v1_1.html,2,,
171,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,hard,"“비용은 줄이고 품질은 높이고 기간도 단축하라”는, 동시에 달성하기 어려운 요구를 받았다. 가장 적절한 첫 조치는?",세 가지를 모두 만족하는 방법을 AI가 찾아내 실행하게 맡긴다,세 목표의 상충을 드러내 우선순위·허용 범위를 합의한다,일단 셋 다 목표로 잡고 그대로 시작한다,가장 쉬운 비용 절감만 하고 나머지는 둔다,,1,정답 근거 동시에 달성하기 어려운 목표는 상충을 드러내 우선순위·허용 범위를 합의해 실행 가능한 요구로 재구성해야 한다. 보기 오답/정답 분석 A 오답. 상충 조정은 사람이 합의할 일이지 AI가 해결할 수 없다. B 정답. 동시에 달성하기 어려운 목표는 상충을 드러내 우선순위·허용 범위를 합의해 실행 가능한 요구로 재구성해야 한다. C 오답. 상충을 덮은 채 시작하면 결국 무너진다. D 오답. 임의 선택은 다른 목표를 방치한다. 실무 포인트: 모순 요구는 상충을 드러내 우선순위를 합의한다. 변별 의도: 상충을 AI·즉시착수로 넘기는 사람과 합의하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0041,False,approved,import:AXIS_L2_객관식_업무문제정의_3차20문항_v1_1.html,2,,
172,AXIS,L2,업무문제 정의·요구사항 재구성,현업문제정의형,현업문제정의형,tool_use,hard,"“지난 분기 매출이 급감했으니 원인을 분석해줘”라는데, 확인해 보니 매출은 급감하지 않았다. 가장 적절한 조치는?",요청대로 AI가 매출 급감 원인을 찾아 보고서까지 곧바로 만들게 한다,요청자가 급감이라 했으니 그대로 원인을 분석한다,급감으로 보이도록 데이터를 맞춰 분석한다,전제(매출 급감)가 사실인지 데이터로 확인하고 과제를 다시 정의한다,,1,정답 근거 과제의 전제가 틀리면 분석 전체가 무의미하므로 전제를 확인하고 문제를 재정의해야 한다. 보기 오답/정답 분석 A 오답. 틀린 전제 위의 분석은 잘못된 결론을 낳는다. B 오답. 전제를 의심 없이 받으면 헛분석이 된다. C 오답. 결론에 맞춰 데이터를 왜곡해선 안 된다. D 정답. 과제의 전제가 틀리면 분석 전체가 무의미하므로 전제를 확인하고 문제를 재정의해야 한다. 실무 포인트: 틀린 전제 위의 과제는 전제부터 확인해 재정의한다. 변별 의도: 전제를 그대로 받는 사람과 확인해 재정의하는 실무자를 구분한다.,AXIS-L2-OBJ-PRB-0042,False,approved,import:AXIS_L2_객관식_업무문제정의_3차20문항_v1_1.html,2,,
